link,path,value
https://agora.olery.com/v2/companies/169574/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[52.6162790697674]
https://agora.olery.com/v2/companies/577215/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[84.1818181818182]
https://agora.olery.com/v2/companies/565327/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[82.0728291316527]
https://agora.olery.com/v2/companies/677067/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[74.7983870967742]
https://agora.olery.com/v2/companies/458/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[67.218045112782]
https://agora.olery.com/v2/companies/259/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[82.1616599566429]
https://agora.olery.com/v2/companies/582601/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[67.9543459174715]
https://agora.olery.com/v2/companies/5273/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[75.2205292702486]
https://agora.olery.com/v2/companies/170125/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[52.0984081041968]
https://agora.olery.com/v2/companies/582593/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[43.9273552780931]
https://agora.olery.com/v2/companies/565616/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[67.5977653631285]
https://agora.olery.com/v2/companies/582599/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[61.1745513866232]
https://agora.olery.com/v2/companies/577102/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[28.7390029325513]
https://agora.olery.com/v2/companies/170117/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[38.9408099688474]
https://agora.olery.com/v2/companies/336/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[79.8895027624309]
https://agora.olery.com/v2/companies/565474/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[84.6953937592868]
https://agora.olery.com/v2/companies/565387/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[55.3911205073996]
https://agora.olery.com/v2/companies/242/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[88.2842025699169]
https://agora.olery.com/v2/companies/168608/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[60.6864274570983]
https://agora.olery.com/v2/companies/150/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[58.8191881918819]
https://agora.olery.com/v2/companies/169969/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[34.7286821705426]
https://agora.olery.com/v2/companies/582568/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[44.3820224719101]
https://agora.olery.com/v2/companies/170098/sentiment?auth_token=ahneesh5Too6Ya2doh0YahPh9AeQua&start_date=2005-01-01&end_date=2016-06-30&properties=value_for_money,$.data[?(@.sentiment=='positive')].percentage,[28.2208588957055]
